LocationID	PostalCode	City	StateID	StateProvince	RegionID	Region	CustomerID
13997	10045	New York City	6127	New York	4026	East	1488
13998	10045	New York City	6128	New York	4027	East	1488
13999	94044	Pacifica	6129	California	4028	West	1490
14000	94044	Pacifica	6130	California	4029	West	1490
14001	94044	Pacifica	6131	California	4030	West	1490
14002	94044	Pacifica	6132	California	4031	West	1490
14003	94044	Pacifica	6133	California	4032	West	1490
14004	65721	Ozark	6134	Missouri	4033	Central	1492
14005	21222	Dundalk	6135	Maryland	4034	East	1494
14006	21222	Dundalk	6136	Maryland	4035	East	1494
14007	21222	Dundalk	6137	Maryland	4036	East	1494
14008	21222	Dundalk	6138	Maryland	4037	East	1494
14009	21222	Dundalk	6139	Maryland	4038	East	1494
14010	59901	Kalispell	6140	Montana	4039	West	1495
14011	59901	Kalispell	6141	Montana	4040	West	1495
14012	59901	Kalispell	6142	Montana	4041	West	1495
14013	82070	Laramie	6143	Wyoming	4042	West	1597
14014	44646	Massillon	6144	Ohio	4043	East	2215
14015	59901	Kalispell	6145	Montana	4044	West	1495
14016	59901	Kalispell	6146	Montana	4045	West	1495
14017	11554	East Meadow	6147	New York	4046	East	1496
14018	11554	East Meadow	6148	New York	4047	East	1496
14019	14901	Elmira	6149	New York	4048	East	1497
14020	14901	Elmira	6150	New York	4049	East	1497
14021	14901	Elmira	6151	New York	4050	East	1497
14022	14901	Elmira	6152	New York	4051	East	1497
14023	14901	Elmira	6153	New York	4052	East	1497
14024	14901	Elmira	6154	New York	4053	East	1497
14025	14901	Elmira	6155	New York	4054	East	1497
14026	33134	Coral Gables	6156	Florida	4055	South	1499
14027	33134	Coral Gables	6157	Florida	4056	South	1499
14028	33134	Coral Gables	6158	Florida	4057	South	1499
14029	33134	Coral Gables	6159	Florida	4058	South	1499
14030	33065	Coral Springs	6160	Florida	4059	South	1500
14031	33065	Coral Springs	6161	Florida	4060	South	1500
14032	33065	Coral Springs	6162	Florida	4061	South	1502
14033	33065	Coral Springs	6163	Florida	4062	South	1502
14034	33065	Coral Springs	6164	Florida	4063	South	1502
14035	33065	Coral Springs	6165	Florida	4064	South	1502
14036	33065	Coral Springs	6166	Florida	4065	South	1502
14037	60478	Country Club Hills	6167	Illinois	4066	Central	1503
14038	60478	Country Club Hills	6168	Illinois	4067	Central	1503
14039	60478	Country Club Hills	6169	Illinois	4068	Central	1503
14040	60478	Country Club Hills	6170	Illinois	4069	Central	1503
14041	60478	Country Club Hills	6171	Illinois	4070	Central	1503
14042	77840	College Station	6172	Texas	4071	Central	1505
14043	77840	College Station	6173	Texas	4072	Central	1505
14044	77840	College Station	6174	Texas	4073	Central	1505
14045	44117	Euclid	6175	Ohio	4074	East	1507
14046	44117	Euclid	6176	Ohio	4075	East	1507
14047	44117	Euclid	6177	Ohio	4076	East	1507
14048	44117	Euclid	6178	Ohio	4077	East	1507
14049	44117	Euclid	6179	Ohio	4078	East	1507
14050	46360	Michigan City	6180	Indiana	4079	Central	1509
14051	46360	Michigan City	6181	Indiana	4080	Central	1509
14052	5201	Bennington	6182	Vermont	4081	East	1523
14053	35020	Bessemer	6183	Alabama	4082	South	1525
14054	35020	Bessemer	6184	Alabama	4083	South	1525
14055	46544	Mishawaka	6185	Indiana	4084	Central	1510
14056	46544	Mishawaka	6186	Indiana	4085	Central	1510
14057	46544	Mishawaka	6187	Indiana	4086	Central	1510
14058	46544	Mishawaka	6188	Indiana	4087	Central	1510
14059	46544	Mishawaka	6189	Indiana	4088	Central	1510
14060	46544	Mishawaka	6190	Indiana	4089	Central	1510
14061	47302	Muncie	6191	Indiana	4090	Central	1511
14062	47302	Muncie	6192	Indiana	4091	Central	1511
14063	47302	Muncie	6193	Indiana	4092	Central	1511
14064	47302	Muncie	6194	Indiana	4093	Central	1511
14065	47302	Muncie	6195	Indiana	4094	Central	1511
14066	47150	New Albany	6196	Indiana	4095	Central	1512
14067	47150	New Albany	6197	Indiana	4096	Central	1512
14068	60516	Downers Grove	6198	Illinois	4097	Central	1514
14069	60516	Downers Grove	6199	Illinois	4098	Central	1514
14070	60516	Downers Grove	6200	Illinois	4099	Central	1514
14071	6710	Waterbury	6201	Connecticut	4100	East	1518
14072	4210	Auburn	6202	Maine	4101	East	1519
14073	2072	Stoughton	6203	Massachusetts	4102	East	1521
14074	55305	Hopkins	6204	Minnesota	4103	Central	1522
14075	62205	East Saint Louis	6205	Illinois	4104	Central	1515
14076	6488	Southbury	6206	Connecticut	4105	East	1517
14077	1545	Shrewsbury	6207	Massachusetts	4106	East	1520
14078	55305	Hopkins	6208	Minnesota	4107	Central	1522
14079	35211	Birmingham	6209	Alabama	4108	South	1526
14080	35211	Birmingham	6210	Alabama	4109	South	1526
14081	35211	Birmingham	6211	Alabama	4110	South	1526
14082	35211	Birmingham	6212	Alabama	4111	South	1526
14083	35211	Birmingham	6213	Alabama	4112	South	1526
14084	35211	Birmingham	6214	Alabama	4113	South	1526
14085	35211	Birmingham	6215	Alabama	4114	South	1526
14086	35601	Decatur	6216	Alabama	4115	South	1527
14087	35601	Decatur	6217	Alabama	4116	South	1527
14088	35601	Decatur	6218	Alabama	4117	South	1527
14089	35601	Decatur	6219	Alabama	4118	South	1527
14090	35601	Decatur	6220	Alabama	4119	South	1527
14091	27288	Eden	6221	North Carolina	4120	South	1528
14092	47150	New Albany	6222	Indiana	4121	Central	1545
14093	44511	Youngstown	6223	Ohio	4122	East	1592
14094	44511	Youngstown	6224	Ohio	4123	East	1592
14095	27288	Eden	6225	North Carolina	4124	South	1528
14096	27288	Eden	6226	North Carolina	4125	South	1528
14097	27288	Eden	6227	North Carolina	4126	South	1528
14098	92262	Palm Springs	6228	California	4127	West	1530
14099	92262	Palm Springs	6229	California	4128	West	1530
14100	92262	Palm Springs	6230	California	4129	West	1530
14101	32137	Palm Coast	6231	Florida	4130	South	1531
14102	32137	Palm Coast	6232	Florida	4131	South	1531
14103	32137	Palm Coast	6233	Florida	4132	South	1531
14104	32137	Palm Coast	6234	Florida	4133	South	1531
14105	32137	Palm Coast	6235	Florida	4134	South	1531
14106	63130	University City	6236	Missouri	4135	Central	1533
14107	63130	University City	6237	Missouri	4136	Central	1533
14108	63130	University City	6238	Missouri	4137	Central	1533
14109	63385	Wentzville	6239	Missouri	4138	Central	1534
14110	63385	Wentzville	6240	Missouri	4139	Central	1534
14111	92253	La Quinta	6241	California	4140	West	1536
14112	92253	La Quinta	6242	California	4141	West	1536
14113	78363	Kingsville	6243	Texas	4142	Central	1538
14114	78363	Kingsville	6244	Texas	4143	Central	1538
14115	92253	La Quinta	6245	California	4144	West	1536
14116	92253	La Quinta	6246	California	4145	West	1536
14117	92253	La Quinta	6247	California	4146	West	1536
14118	55305	Hopkins	6248	Minnesota	4147	Central	1537
14119	55305	Hopkins	6249	Minnesota	4148	Central	1537
14120	55305	Hopkins	6250	Minnesota	4149	Central	1537
14121	78363	Kingsville	6251	Texas	4150	Central	1538
14122	78363	Kingsville	6252	Texas	4151	Central	1538
14123	78363	Kingsville	6253	Texas	4152	Central	1538
14124	33314	Davie	6254	Florida	4153	South	1540
14125	33314	Davie	6255	Florida	4154	South	1540
14126	33314	Davie	6256	Florida	4155	South	1540
14127	33314	Davie	6257	Florida	4156	South	1540
14128	32114	Daytona Beach	6258	Florida	4157	South	1541
14129	32114	Daytona Beach	6259	Florida	4158	South	1541
14130	32114	Daytona Beach	6260	Florida	4159	South	1541
14131	60478	Country Club Hills	6261	Illinois	4160	Central	1542
14132	60544	Plainfield	6262	Illinois	4161	Central	1544
14133	60544	Plainfield	6263	Illinois	4162	Central	1544
14134	47150	New Albany	6264	Indiana	4163	Central	1545
14135	47150	New Albany	6265	Indiana	4164	Central	1545
14136	47150	New Albany	6266	Indiana	4165	Central	1545
14137	47150	New Albany	6267	Indiana	4166	Central	1545
14138	47150	New Albany	6268	Indiana	4167	Central	1545
14139	46060	Noblesville	6269	Indiana	4168	Central	1546
14140	46060	Noblesville	6270	Indiana	4169	Central	1546
14141	46060	Noblesville	6271	Indiana	4170	Central	1546
14142	46060	Noblesville	6272	Indiana	4171	Central	1546
14143	46368	Portage	6273	Indiana	4172	Central	1547
14144	46368	Portage	6274	Indiana	4173	Central	1547
14145	46368	Portage	6275	Indiana	4174	Central	1547
14146	46368	Portage	6276	Indiana	4175	Central	1547
14147	46368	Portage	6277	Indiana	4176	Central	1547
14148	47374	Richmond	6278	Indiana	4177	Central	1548
14149	47374	Richmond	6279	Indiana	4178	Central	1548
14150	47374	Richmond	6280	Indiana	4179	Central	1548
14151	47374	Richmond	6281	Indiana	4180	Central	1548
14152	47374	Richmond	6282	Indiana	4181	Central	1548
14153	55125	Woodbury	6283	Minnesota	4182	Central	1550
14154	55125	Woodbury	6284	Minnesota	4183	Central	1550
14155	55125	Woodbury	6285	Minnesota	4184	Central	1550
14156	55125	Woodbury	6286	Minnesota	4185	Central	1550
14157	39530	Biloxi	6287	Mississippi	4186	South	1551
14158	39530	Biloxi	6288	Mississippi	4187	South	1551
14159	39530	Biloxi	6289	Mississippi	4188	South	1551
14160	39530	Biloxi	6290	Mississippi	4189	South	1551
14161	39530	Biloxi	6291	Mississippi	4190	South	1551
14162	39056	Clinton	6292	Mississippi	4191	South	1552
14163	39056	Clinton	6293	Mississippi	4192	South	1552
14164	39056	Clinton	6294	Mississippi	4193	South	1552
14165	39056	Clinton	6295	Mississippi	4194	South	1552
14166	39056	Clinton	6296	Mississippi	4195	South	1552
14167	39056	Clinton	6297	Mississippi	4196	South	1552
14168	39056	Clinton	6298	Mississippi	4197	South	1552
14169	38701	Greenville	6299	Mississippi	4198	South	1553
14170	38701	Greenville	6300	Mississippi	4199	South	1553
14171	38701	Greenville	6301	Mississippi	4200	South	1553
14172	38701	Greenville	6302	Mississippi	4201	South	1553
14173	39503	Gulfport	6303	Mississippi	4202	South	1554
14174	38701	Greenville	6304	Mississippi	4203	South	1553
14175	38701	Greenville	6305	Mississippi	4204	South	1553
14176	38701	Greenville	6306	Mississippi	4205	South	1553
14177	39503	Gulfport	6307	Mississippi	4206	South	1554
14178	39503	Gulfport	6308	Mississippi	4207	South	1554
14179	39503	Gulfport	6309	Mississippi	4208	South	1554
14180	39503	Gulfport	6310	Mississippi	4209	South	1554
14181	22304	Alexandria	6311	Virginia	4210	South	1556
14182	22304	Alexandria	6312	Virginia	4211	South	1556
14183	22003	Annandale	6313	Virginia	4212	South	1557
14184	22003	Annandale	6314	Virginia	4213	South	1557
14185	22003	Annandale	6315	Virginia	4214	South	1557
14186	22003	Annandale	6316	Virginia	4215	South	1557
14187	22204	Arlington	6317	Virginia	4216	South	1558
14188	22204	Arlington	6318	Virginia	4217	South	1558
14189	22204	Arlington	6319	Virginia	4218	South	1558
14190	22204	Arlington	6320	Virginia	4219	South	1558
14191	22204	Arlington	6321	Virginia	4220	South	1558
14192	22204	Arlington	6322	Virginia	4221	South	1558
14193	24060	Blacksburg	6323	Virginia	4222	South	1559
14194	76063	Mansfield	6324	Texas	4223	Central	1561
14195	76063	Mansfield	6325	Texas	4224	Central	1561
14196	76063	Mansfield	6326	Texas	4225	Central	1561
14197	76063	Mansfield	6327	Texas	4226	Central	1561
14198	78501	Mcallen	6328	Texas	4227	Central	1562
14199	78501	Mcallen	6329	Texas	4228	Central	1562
14200	78501	Mcallen	6330	Texas	4229	Central	1562
14201	78501	Mcallen	6331	Texas	4230	Central	1562
14202	78501	Mcallen	6332	Texas	4231	Central	1562
14203	78501	Mcallen	6333	Texas	4232	Central	1562
14204	78501	Mcallen	6334	Texas	4233	Central	1562
14205	75150	Mesquite	6335	Texas	4234	Central	1563
14206	75150	Mesquite	6336	Texas	4235	Central	1563
14207	33441	Deerfield Beach	6337	Florida	4236	South	1565
14208	33441	Deerfield Beach	6338	Florida	4237	South	1565
14209	32720	Deland	6339	Florida	4238	South	1566
14210	32720	Deland	6340	Florida	4239	South	1566
14211	62205	East Saint Louis	6341	Illinois	4240	Central	1568
14212	60123	Elgin	6342	Illinois	4241	Central	1569
14213	44691	Wooster	6343	Ohio	4242	East	1571
14214	44691	Wooster	6344	Ohio	4243	East	1571
14215	62205	East Saint Louis	6345	Illinois	4244	Central	1568
14216	62205	East Saint Louis	6346	Illinois	4245	Central	1568
14217	62205	East Saint Louis	6347	Illinois	4246	Central	1568
14218	62205	East Saint Louis	6348	Illinois	4247	Central	1568
14219	60123	Elgin	6349	Illinois	4248	Central	1569
14220	60123	Elgin	6350	Illinois	4249	Central	1569
14221	44691	Wooster	6351	Ohio	4250	East	1571
14222	45385	Xenia	6352	Ohio	4251	East	1572
14223	45385	Xenia	6353	Ohio	4252	East	1572
14224	45385	Xenia	6354	Ohio	4253	East	1572
14225	45385	Xenia	6355	Ohio	4254	East	1572
14226	28314	Fayetteville	6356	North Carolina	4255	South	1574
14227	28314	Fayetteville	6357	North Carolina	4256	South	1574
14228	28314	Fayetteville	6358	North Carolina	4257	South	1574
14229	28314	Fayetteville	6359	North Carolina	4258	South	1574
14230	28314	Fayetteville	6360	North Carolina	4259	South	1574
14231	28314	Fayetteville	6361	North Carolina	4260	South	1574
14232	45385	Xenia	6362	Ohio	4261	East	1591
14233	44511	Youngstown	6363	Ohio	4262	East	1592
14234	44511	Youngstown	6364	Ohio	4263	East	1592
14235	28314	Fayetteville	6365	North Carolina	4264	South	1574
14236	28307	Fort Bragg	6366	North Carolina	4265	South	1575
14237	28307	Fort Bragg	6367	North Carolina	4266	South	1575
14238	28307	Fort Bragg	6368	North Carolina	4267	South	1575
14239	28307	Fort Bragg	6369	North Carolina	4268	South	1575
14240	92253	La Quinta	6370	California	4269	West	1577
14241	92253	La Quinta	6371	California	4270	West	1577
14242	6607	Bridgeport	6372	Connecticut	4271	East	1578
14243	4210	Auburn	6373	Maine	4272	East	1579
14244	4901	Waterville	6374	Maine	4273	East	1580
14245	2457	Wellesley	6375	Massachusetts	4274	East	1581
14246	3060	Nashua	6376	New Hampshire	4275	East	1582
14247	8401	Atlantic City	6377	New Jersey	4276	East	1583
14248	7042	Montclair	6378	New Jersey	4277	East	1584
14249	77571	La Porte	6379	Texas	4278	Central	1585
14250	77571	La Porte	6380	Texas	4279	Central	1585
14251	63044	Bridgeton	6381	Missouri	4280	Central	1587
14252	44094	Willoughby	6382	Ohio	4281	East	1590
14253	44094	Willoughby	6383	Ohio	4282	East	1590
14254	44094	Willoughby	6384	Ohio	4283	East	1590
14255	63044	Bridgeton	6385	Missouri	4284	Central	1587
14256	44112	East Cleveland	6386	Ohio	4285	East	1588
14257	44112	East Cleveland	6387	Ohio	4286	East	1588
14258	44094	Willoughby	6388	Ohio	4287	East	1590
14259	44094	Willoughby	6389	Ohio	4288	East	1590
14260	44094	Willoughby	6390	Ohio	4289	East	1590
14261	45385	Xenia	6391	Ohio	4290	East	1591
14262	44511	Youngstown	6392	Ohio	4291	East	1592
14263	74006	Bartlesville	6393	Oklahoma	4292	Central	1593
14264	74006	Bartlesville	6394	Oklahoma	4293	Central	1593
14265	74006	Bartlesville	6395	Oklahoma	4294	Central	1593
14266	25705	Huntington	6396	West Virginia	4295	East	1595
14267	25705	Huntington	6397	West Virginia	4296	East	1595
14268	25705	Huntington	6398	West Virginia	4297	East	1595
14269	25705	Huntington	6399	West Virginia	4298	East	1595
14270	25705	Huntington	6400	West Virginia	4299	East	1595
14271	25705	Huntington	6401	West Virginia	4300	East	1595
14272	82716	Gillette	6402	Wyoming	4301	West	1596
14273	82716	Gillette	6403	Wyoming	4302	West	1596
14274	63044	Bridgeton	6404	Missouri	4303	Central	1599
14275	63044	Bridgeton	6405	Missouri	4304	Central	1599
14276	68901	Hastings	6406	Nebraska	4305	Central	1600
14277	20601	Waldorf	6407	Maryland	4306	East	1602
14278	20601	Waldorf	6408	Maryland	4307	East	1602
14279	20601	Waldorf	6409	Maryland	4308	East	1602
14280	20601	Waldorf	6410	Maryland	4309	East	1602
14281	20601	Waldorf	6411	Maryland	4310	East	1602
14282	11598	Woodmere	6412	New York	4311	East	1603
14283	11598	Woodmere	6413	New York	4312	East	1603
14284	11598	Woodmere	6414	New York	4313	East	1603
14285	11598	Woodmere	6415	New York	4314	East	1603
14286	11598	Woodmere	6416	New York	4315	East	1603
14287	29687	Taylors	6417	South Carolina	4316	South	1604
14288	11010	Franklin Square	6418	New York	4317	East	1606
14289	11010	Franklin Square	6419	New York	4318	East	1606
14290	11010	Franklin Square	6420	New York	4319	East	1606
14291	11010	Franklin Square	6421	New York	4320	East	1606
14292	11520	Freeport	6422	New York	4321	East	1607
14293	11520	Freeport	6423	New York	4322	East	1607
14294	11010	Franklin Square	6424	New York	4323	East	1606
14295	11010	Franklin Square	6425	New York	4324	East	1606
14296	11010	Franklin Square	6426	New York	4325	East	1606
14297	11520	Freeport	6427	New York	4326	East	1607
14298	11520	Freeport	6428	New York	4327	East	1607
14299	11520	Freeport	6429	New York	4328	East	1607
14300	95823	Sacramento	6430	California	4329	West	1609
14301	95823	Sacramento	6431	California	4330	West	1609
14302	95823	Sacramento	6432	California	4331	West	1609
14303	95823	Sacramento	6433	California	4332	West	1609
14304	95823	Sacramento	6434	California	4333	West	1609
14305	95823	Sacramento	6435	California	4334	West	1609
14306	95823	Sacramento	6436	California	4335	West	1609
14307	93905	Salinas	6437	California	4336	West	1610
14308	6360	Norwich	6438	Connecticut	4337	East	1611
14309	4106	South Portland	6439	Maine	4338	East	1612
14310	46375	Schererville	6440	Indiana	4339	Central	1623
14311	46375	Schererville	6441	Indiana	4340	Central	1623
14312	46375	Schererville	6442	Indiana	4341	Central	1623
14313	2445	Brookline	6443	Massachusetts	4342	East	1613
14314	1748	Hopkinton	6444	Massachusetts	4343	East	1614
14315	45324	Fairborn	6445	Ohio	4344	East	1616
14316	45324	Fairborn	6446	Ohio	4345	East	1616
14317	45324	Fairborn	6447	Ohio	4346	East	1616
14318	45324	Fairborn	6448	Ohio	4347	East	1616
14319	46322	Highland	6449	Indiana	4348	Central	1618
14320	97601	Klamath Falls	6450	Oregon	4349	West	1619
14321	97601	Klamath Falls	6451	Oregon	4350	West	1619
14322	97601	Klamath Falls	6452	Oregon	4351	West	1619
14323	97601	Klamath Falls	6453	Oregon	4352	West	1619
14324	97601	Klamath Falls	6454	Oregon	4353	West	1619
14325	97601	Klamath Falls	6455	Oregon	4354	West	1619
14326	97601	Klamath Falls	6456	Oregon	4355	West	1619
14327	17602	Lancaster	6457	Pennsylvania	4356	East	1620
14328	17602	Lancaster	6458	Pennsylvania	4357	East	1620
14329	17602	Lancaster	6459	Pennsylvania	4358	East	1620
14330	17602	Lancaster	6460	Pennsylvania	4359	East	1620
14331	17602	Lancaster	6461	Pennsylvania	4360	East	1620
14332	47374	Richmond	6462	Indiana	4361	Central	1622
14333	47374	Richmond	6463	Indiana	4362	Central	1622
14334	46375	Schererville	6464	Indiana	4363	Central	1623
14335	46375	Schererville	6465	Indiana	4364	Central	1623
14336	46375	Schererville	6466	Indiana	4365	Central	1623
14337	46375	Schererville	6467	Indiana	4366	Central	1623
14338	46375	Schererville	6468	Indiana	4367	Central	1623
14339	11542	Glen Cove	6469	New York	4368	East	1625
14340	11542	Glen Cove	6470	New York	4369	East	1625
14341	11542	Glen Cove	6471	New York	4370	East	1625
14342	11542	Glen Cove	6472	New York	4371	East	1625
14343	11542	Glen Cove	6473	New York	4372	East	1625
14344	11542	Glen Cove	6474	New York	4373	East	1625
14345	11542	Glen Cove	6475	New York	4374	East	1625
14346	10528	Harrison	6476	New York	4375	East	1626
14347	10528	Harrison	6477	New York	4376	East	1626
14348	37743	Greeneville	6478	Tennessee	4377	South	1627
14349	37743	Greeneville	6479	Tennessee	4378	South	1627
14350	74006	Bartlesville	6480	Oklahoma	4379	Central	1628
14351	74006	Bartlesville	6481	Oklahoma	4380	Central	1628
14352	74006	Bartlesville	6482	Oklahoma	4381	Central	1628
14353	74006	Bartlesville	6483	Oklahoma	4382	Central	1628
14354	74006	Bartlesville	6484	Oklahoma	4383	Central	1628
14355	74012	Broken Arrow	6485	Oklahoma	4384	Central	1629
14356	77095	Houston	6486	Texas	4385	Central	1630
14357	77095	Houston	6487	Texas	4386	Central	1630
14358	77095	Houston	6488	Texas	4387	Central	1630
14359	77095	Houston	6489	Texas	4388	Central	1630
14360	77095	Houston	6490	Texas	4389	Central	1630
14361	77095	Houston	6491	Texas	4390	Central	1630
14362	39401	Hattiesburg	6492	Mississippi	4391	South	1632
14363	39401	Hattiesburg	6493	Mississippi	4392	South	1632
14364	39401	Hattiesburg	6494	Mississippi	4393	South	1632
14365	38637	Horn Lake	6495	Mississippi	4394	South	1633
14366	38637	Horn Lake	6496	Mississippi	4395	South	1633
14367	38637	Horn Lake	6497	Mississippi	4396	South	1633
14368	39212	Jackson	6498	Mississippi	4397	South	1634
14369	39212	Jackson	6499	Mississippi	4398	South	1634
14370	39212	Jackson	6500	Mississippi	4399	South	1634
14371	93905	Salinas	6501	California	4400	West	1636
14372	38637	Horn Lake	6502	Mississippi	4401	South	1633
14373	39212	Jackson	6503	Mississippi	4402	South	1634
14374	93905	Salinas	6504	California	4403	West	1636
14375	93905	Salinas	6505	California	4404	West	1636
14376	93905	Salinas	6506	California	4405	West	1636
14377	93905	Salinas	6507	California	4406	West	1636
14378	93905	Salinas	6508	California	4407	West	1636
14379	92404	San Bernardino	6509	California	4408	West	1637
14380	92404	San Bernardino	6510	California	4409	West	1637
14381	92404	San Bernardino	6511	California	4410	West	1637
14382	92404	San Bernardino	6512	California	4411	West	1637
14383	92404	San Bernardino	6513	California	4412	West	1637
14384	92404	San Bernardino	6514	California	4413	West	1637
14385	92404	San Bernardino	6515	California	4414	West	1637
14386	94070	San Carlos	6516	California	4415	West	1638
14387	75150	Mesquite	6517	Texas	4416	Central	1660
14388	92262	Palm Springs	6518	California	4417	West	1662
14389	33403	Palm Beach Gardens	6519	Florida	4418	South	1663
14390	6901	Stamford	6520	Connecticut	4419	East	1639
14391	4901	Waterville	6521	Maine	4420	East	1640
14392	3801	Portsmouth	6522	New Hampshire	4421	East	1641
14393	5201	Bennington	6523	Vermont	4422	East	1642
14394	77546	Friendswood	6524	Texas	4423	Central	1644
14395	77546	Friendswood	6525	Texas	4424	Central	1644
14396	77546	Friendswood	6526	Texas	4425	Central	1644
14397	11714	Bethpage	6527	New York	4426	East	1646
14398	11714	Bethpage	6528	New York	4427	East	1646
14399	60098	Woodstock	6529	Illinois	4428	Central	1648
14400	60098	Woodstock	6530	Illinois	4429	Central	1648
14401	60098	Woodstock	6531	Illinois	4430	Central	1648
14402	60098	Woodstock	6532	Illinois	4431	Central	1648
14403	60098	Woodstock	6533	Illinois	4432	Central	1648
14404	60098	Woodstock	6534	Illinois	4433	Central	1648
14405	11598	Woodmere	6535	New York	4434	East	1649
14406	27203	Asheboro	6536	North Carolina	4435	South	1650
14407	27203	Asheboro	6537	North Carolina	4436	South	1650
14408	27203	Asheboro	6538	North Carolina	4437	South	1650
14409	27203	Asheboro	6539	North Carolina	4438	South	1650
14410	27203	Asheboro	6540	North Carolina	4439	South	1650
14411	27203	Asheboro	6541	North Carolina	4440	South	1650
14412	27203	Asheboro	6542	North Carolina	4441	South	1650
14413	98072	Cottage Lake	6543	Washington	4442	West	1651
14414	91360	Thousand Oaks	6544	California	4443	West	1653
14415	91360	Thousand Oaks	6545	California	4444	West	1653
14416	91360	Thousand Oaks	6546	California	4445	West	1653
14417	91360	Thousand Oaks	6547	California	4446	West	1653
14418	91360	Thousand Oaks	6548	California	4447	West	1653
14419	91360	Thousand Oaks	6549	California	4448	West	1653
14420	90503	Torrance	6550	California	4449	West	1654
14421	90503	Torrance	6551	California	4450	West	1654
14422	90503	Torrance	6552	California	4451	West	1654
14423	90503	Torrance	6553	California	4452	West	1654
14424	15131	McKeesport	6554	Pennsylvania	4453	East	1657
14425	15131	McKeesport	6555	Pennsylvania	4454	East	1657
14426	15131	McKeesport	6556	Pennsylvania	4455	East	1657
14427	75150	Mesquite	6557	Texas	4456	Central	1660
14428	75150	Mesquite	6558	Texas	4457	Central	1660
14429	15131	McKeesport	6559	Pennsylvania	4458	East	1657
14430	15131	McKeesport	6560	Pennsylvania	4459	East	1657
14431	15131	McKeesport	6561	Pennsylvania	4460	East	1657
14432	15131	McKeesport	6562	Pennsylvania	4461	East	1657
14433	82070	Laramie	6563	Wyoming	4462	West	1658
14434	82070	Laramie	6564	Wyoming	4463	West	1658
14435	82070	Laramie	6565	Wyoming	4464	West	1658
14436	75150	Mesquite	6566	Texas	4465	Central	1660
14437	75150	Mesquite	6567	Texas	4466	Central	1660
14438	92262	Palm Springs	6568	California	4467	West	1662
14439	92262	Palm Springs	6569	California	4468	West	1662
14440	33403	Palm Beach Gardens	6570	Florida	4469	South	1663
14441	33403	Palm Beach Gardens	6571	Florida	4470	South	1663
14442	92653	Laguna Hills	6572	California	4471	West	1665
14443	92653	Laguna Hills	6573	California	4472	West	1665
14444	92653	Laguna Hills	6574	California	4473	West	1665
14445	92653	Laguna Hills	6575	California	4474	West	1665
14446	92653	Laguna Hills	6576	California	4475	West	1665
14447	77301	Conroe	6577	Texas	4476	Central	1683
14448	92653	Laguna Hills	6578	California	4477	West	1665
14449	92653	Laguna Hills	6579	California	4478	West	1665
14450	32720	Deland	6580	Florida	4479	South	1667
14451	32720	Deland	6581	Florida	4480	South	1667
14452	32720	Deland	6582	Florida	4481	South	1667
14453	33445	Delray Beach	6583	Florida	4482	South	1668
14454	33445	Delray Beach	6584	Florida	4483	South	1668
14455	33445	Delray Beach	6585	Florida	4484	South	1668
14456	33445	Delray Beach	6586	Florida	4485	South	1668
14457	24060	Blacksburg	6587	Virginia	4486	South	1670
14458	24060	Blacksburg	6588	Virginia	4487	South	1670
14459	24060	Blacksburg	6589	Virginia	4488	South	1670
14460	24060	Blacksburg	6590	Virginia	4489	South	1670
14461	22015	Burke	6591	Virginia	4490	South	1671
14462	22015	Burke	6592	Virginia	4491	South	1671
14463	22015	Burke	6593	Virginia	4492	South	1671
14464	22015	Burke	6594	Virginia	4493	South	1671
14465	22901	Charlottesville	6595	Virginia	4494	South	1672
14466	22901	Charlottesville	6596	Virginia	4495	South	1672
14467	67114	Newton	6597	Kansas	4496	Central	1675
14468	22901	Charlottesville	6598	Virginia	4497	South	1672
14469	22901	Charlottesville	6599	Virginia	4498	South	1672
14470	22901	Charlottesville	6600	Virginia	4499	South	1672
14471	22901	Charlottesville	6601	Virginia	4500	South	1672
14472	23320	Chesapeake	6602	Virginia	4501	South	1673
14473	67114	Newton	6603	Kansas	4502	Central	1675
14474	67114	Newton	6604	Kansas	4503	Central	1675
14475	98072	Cottage Lake	6605	Washington	4504	West	1676
14476	98072	Cottage Lake	6606	Washington	4505	West	1676
14477	98072	Cottage Lake	6607	Washington	4506	West	1676
14478	98072	Cottage Lake	6608	Washington	4507	West	1676
14479	98072	Cottage Lake	6609	Washington	4508	West	1676
14480	25801	Beckley	6610	West Virginia	4509	East	1677
14481	25801	Beckley	6611	West Virginia	4510	East	1677
14482	25801	Beckley	6612	West Virginia	4511	East	1677
14483	25801	Beckley	6613	West Virginia	4512	East	1677
14484	45324	Fairborn	6614	Ohio	4513	East	1679
14485	77301	Conroe	6615	Texas	4514	Central	1683
14486	77301	Conroe	6616	Texas	4515	Central	1683
14487	45324	Fairborn	6617	Ohio	4516	East	1679
14488	45324	Fairborn	6618	Ohio	4517	East	1679
14489	45014	Fairfield	6619	Ohio	4518	East	1680
14490	45014	Fairfield	6620	Ohio	4519	East	1680
14491	45014	Fairfield	6621	Ohio	4520	East	1680
14492	45014	Fairfield	6622	Ohio	4521	East	1680
14493	45014	Fairfield	6623	Ohio	4522	East	1680
14494	45014	Fairfield	6624	Ohio	4523	East	1680
14495	45014	Fairfield	6625	Ohio	4524	East	1680
14496	45014	Fairfield	6626	Ohio	4525	East	1680
